image_id,label
1342,accessory Messy Hair
1342,accessory Black Lipstick
1342,accessory Cigarette
1342,accessory 3 attributes
1343,type Male
1343,accessory Earring
1343,accessory Wild Hair
1343,accessory 2 attributes
1344,type Male
1344,accessory Messy Hair
1344,accessory Mustache
1345,type Female
1345,accessory Mole
1345,accessory Stringy Hair
1345,accessory Clown Eyes Blue
1348,type Male
1348,accessory Earring
1348,accessory 3D Glasses
1348,accessory Normal Beard Black
1348,accessory Crazy Hair
1349,type Male
1349,accessory Wild Hair
1349,accessory Mustache
1349,accessory 2 attributes
135,type Male
135,accessory Cap Forward
1350,type Female
1350,accessory Black Lipstick
1350,accessory Stringy Hair
1350,accessory 2 attributes
1351,type Male
1351,accessory Regular Shades
1351,accessory Knitted Cap
1351,accessory Silver Chain
1351,accessory Mustache
1351,accessory 4 attributes
1352,type Female
1352,accessory Horned Rim Glasses
1352,accessory Half Shaved
1353,type Male
1353,accessory Nerd Glasses
1353,accessory Crazy Hair
1353,accessory 2 attributes
1354,type Female
1354,accessory Regular Shades
1354,accessory Pigtails
1355,type Female
1355,accessory Blonde Bob
1356,type Male
1356,accessory Bandana
1356,accessory Eye Mask
1357,type Female
1357,accessory Mole
1357,accessory Classic Shades
1357,accessory Hot Lipstick
1357,accessory Straight Hair Dark
1358,type Male
1358,accessory Shadow Beard
1358,accessory Mohawk
1358,accessory Gold Chain
1358,accessory Earring
1358,accessory Vape
136,type Male
136,accessory Clown Eyes Green
136,accessory Shadow Beard
136,accessory Shaved Head
136,accessory 3 attributes
1360,type Male
1360,accessory Cigarette
1360,accessory Stringy Hair
1360,accessory 2 attributes
1361,type Male
1361,accessory Mohawk
1361,accessory 3D Glasses
1362,type Male
1362,accessory Stringy Hair
1362,accessory Spots
1363,type Male
1363,accessory Horned Rim Glasses
1363,accessory Wild Hair
1363,accessory Front Beard
1363,accessory Spots
1364,type Female
1364,accessory Hot Lipstick
1364,accessory Pink With Hat
1365,type Male
1365,accessory VR
1365,accessory Mohawk Dark
1365,accessory Normal Beard
1366,type Male
1366,accessory Shadow Beard
1366,accessory Horned Rim Glasses
1366,accessory Earring
1366,accessory Frumpy Hair
1366,accessory 4 attributes
1367,type Female
1367,accessory Purple Lipstick
1367,accessory Mohawk Dark
1367,accessory Welding Goggles
1368,type Male
1368,accessory Earring
1368,accessory Eye Patch
1368,accessory Knitted Cap
1368,accessory Normal Beard Black
1368,accessory 4 attributes
1369,type Female
1369,accessory Knitted Cap
1369,accessory Clown Eyes Blue
137,type Male
137,accessory Messy Hair
1370,type Male
1370,accessory Messy Hair
1370,accessory Earring
1370,accessory Vape
1370,accessory Handlebars
1371,type Female
1371,accessory Blue Eye Shadow
1371,accessory Tiara
1372,type Female
1372,accessory Horned Rim Glasses
1372,accessory Dark Hair
1373,type Male
1373,accessory Classic Shades
1373,accessory Earring
1373,accessory Frumpy Hair
1375,type Male
1375,accessory Cigarette
1375,accessory Shaved Head
1375,accessory Eye Patch
1375,accessory 3 attributes
1376,type Male
1376,accessory Messy Hair
1376,accessory Earring
1376,accessory Luxurious Beard
1376,accessory 3 attributes
1378,type Male
1378,accessory Chinstrap
1378,accessory Wild Hair
1379,type Female
1379,accessory Purple Lipstick
1379,accessory Headband
1379,accessory Purple Eye Shadow
138,type Male
138,accessory Horned Rim Glasses
138,accessory Stringy Hair
1381,type Male
1381,accessory Stringy Hair
1381,accessory Front Beard
1382,type Female
1382,accessory Cigarette
1382,accessory Stringy Hair
1382,accessory Earring
1382,accessory Clown Nose
1384,type Male
1384,accessory Cigarette
1384,accessory Mohawk Thin
1384,accessory 2 attributes
1385,type Male
1385,accessory Peak Spike
1385,accessory Goat
1385,accessory Small Shades
1385,accessory 3 attributes
1386,type Female
1386,accessory Mole
1386,accessory Clown Nose
1386,accessory Tassle Hat
1387,type Male
1387,accessory Earring
1387,accessory Frumpy Hair
1388,type Female
1388,accessory Black Lipstick
1388,accessory Straight Hair
1389,type Female
1389,accessory Black Lipstick
1389,accessory VR
1389,accessory Straight Hair Blonde
1390,type Female
1390,accessory Earring
1390,accessory Blue Eye Shadow
1390,accessory Blonde Bob
1391,type Male
1391,accessory Eye Patch
1391,accessory Hoodie
1391,accessory Clown Nose
1392,type Female
1392,accessory Classic Shades
1392,accessory Stringy Hair
1393,type Male
1393,accessory Big Shades
1393,accessory Mohawk Thin
1393,accessory Normal Beard
1393,accessory Medical Mask
1393,accessory 4 attributes
1394,type Male
1394,accessory Peak Spike
1394,accessory Cigarette
1394,accessory 2 attributes
1395,type Male
1395,accessory Mohawk
1395,accessory Luxurious Beard
1398,type Male
1398,accessory Shadow Beard
1398,accessory Bandana
1398,accessory Spots
1399,type Female
1399,accessory Black Lipstick
1399,accessory Earring
1399,accessory Wild Hair
1399,accessory 3 attributes
14,type Female
14,accessory Hot Lipstick
14,accessory Pipe
14,accessory Pilot Helmet
140,type Female
140,accessory Hot Lipstick
140,accessory 1 attributes
1400,type Male
1400,accessory Mole
1400,accessory Chinstrap
1400,accessory Knitted Cap
1400,accessory Eye Mask
1401,type Male
1401,accessory Peak Spike
1401,accessory Normal Beard
1401,accessory 2 attributes
1402,type Male
1402,accessory Shadow Beard
1402,accessory Knitted Cap
1402,accessory Clown Eyes Blue
1402,accessory 3 attributes
1403,type Male
1403,accessory Stringy Hair
1403,accessory Small Shades
1403,accessory 2 attributes
1404,type Male
1404,accessory Do-rag
1404,accessory Handlebars
1404,accessory 2 attributes
1406,type Male
1406,accessory Front Beard
1406,accessory Cap Forward
1406,accessory 2 attributes
1407,type Male
1407,accessory Mohawk
1407,accessory Medical Mask
1407,accessory 2 attributes
1408,type Male
1408,accessory Nerd Glasses
1408,accessory Mohawk
1408,accessory 2 attributes
1409,type Male
1409,accessory Earring
1409,accessory Police Cap
1410,type Female
1410,accessory Mohawk
1410,accessory Black Lipstick
1411,type Female
1411,accessory Regular Shades
1411,accessory Blonde Bob
1412,type Male
1412,accessory Messy Hair
1412,accessory Chinstrap
1412,accessory Small Shades
1413,type Female
1413,accessory Black Lipstick
1413,accessory Cigarette
1413,accessory Frumpy Hair
1414,type Female
1414,accessory Earring
1414,accessory Clown Eyes Blue
1414,accessory Blonde Bob
1415,type Female
1415,accessory Cap
1415,accessory Black Lipstick
1415,accessory Clown Eyes Blue
1417,type Female
1417,accessory Classic Shades
1417,accessory Stringy Hair
1417,accessory 2 attributes
1418,type Female
1418,accessory Black Lipstick
1418,accessory Regular Shades
1418,accessory Frumpy Hair
142,type Male
142,accessory Mohawk
142,accessory Regular Shades
142,accessory 2 attributes
1421,type Male
1421,accessory Big Shades
1421,accessory Purple Hair
1422,type Male
1422,accessory Clown Eyes Blue
1422,accessory Hoodie
1422,accessory Pipe
1423,type Male
1423,accessory Mohawk Thin
1423,accessory Small Shades
1423,accessory 2 attributes
1425,type Male
1425,accessory Vampire Hair
1425,accessory Chinstrap
1425,accessory Smile
1425,accessory 3 attributes
1426,type Female
1426,accessory Stringy Hair
1426,accessory Medical Mask
1427,type Female
1427,accessory Cigarette
1427,accessory Bandana
1428,type Female
1428,accessory Blonde Short
1428,accessory Clown Eyes Blue
1429,type Male
1429,accessory Peak Spike
1429,accessory Frown
143,type Male
143,accessory Horned Rim Glasses
143,accessory Beanie
143,accessory 2 attributes
1431,type Male
1431,accessory Mohawk
1431,accessory Luxurious Beard
1431,accessory Eye Mask
1432,type Male
1432,accessory Big Shades
1432,accessory Do-rag
1433,type Female
1433,accessory Gold Chain
1433,accessory Pilot Helmet
1433,accessory 2 attributes
1434,type Female
1434,accessory Earring
1434,accessory Eye Patch
1434,accessory Straight Hair Blonde
1435,type Male
1435,accessory Clown Eyes Green
1435,accessory Muttonchops
1435,accessory Earring
1435,accessory Headband
1436,type Male
1436,accessory Mohawk
1436,accessory Mole
1436,accessory 2 attributes
1437,type Male
1437,accessory Wild Hair
1437,accessory Goat
1438,type Female
1438,accessory Pilot Helmet
1438,accessory 1 attributes
1439,type Male
1439,accessory Muttonchops
1439,accessory Stringy Hair
1439,accessory Earring
1439,accessory 3D Glasses
1439,accessory 4 attributes
144,type Male
144,accessory Cigarette
144,accessory Frumpy Hair
144,accessory Luxurious Beard
1440,type Male
1440,accessory Earring
1440,accessory Headband
1442,type Female
1442,accessory Earring
1442,accessory Eye Mask
1442,accessory Crazy Hair
1443,type Male
1443,accessory Cap
1443,accessory Small Shades
1444,type Female
1444,accessory Classic Shades
1444,accessory Bandana
1445,type Male
1445,accessory Headband
1445,accessory Front Beard Dark
1447,type Male
1447,accessory Cigarette
1447,accessory Eye Patch
1447,accessory Frown
1447,accessory Hoodie
1448,type Male
1448,accessory VR
1448,accessory Frumpy Hair
1448,accessory Pipe
1448,accessory 3 attributes
1449,type Female
1449,accessory Big Shades
1449,accessory Bandana
145,type Male
145,accessory Wild Hair
1450,type Female
1450,accessory Hot Lipstick
1450,accessory Mohawk Dark
1450,accessory 3D Glasses
1451,type Male
1451,accessory Classic Shades
1451,accessory Earring
1451,accessory Bandana
1451,accessory 3 attributes
1452,type Female
1452,accessory Mole
1452,accessory Purple Lipstick
1452,accessory Earring
1452,accessory Bandana
1453,type Female
1453,accessory Purple Lipstick
1453,accessory Clown Eyes Blue
1453,accessory Blonde Bob
1454,type Female
1454,accessory Earring
1454,accessory Red Mohawk
1454,accessory 2 attributes
1455,type Female
1455,accessory Purple Lipstick
1455,accessory Earring
1455,accessory Regular Shades
1455,accessory Wild Blonde
1457,type Female
1457,accessory Cigarette
1457,accessory Regular Shades
1457,accessory Mohawk Thin
1457,accessory 3 attributes
1458,type Male
1458,accessory Peak Spike
1458,accessory Cigarette
1458,accessory Earring
1459,type Male
1459,accessory Nerd Glasses
1459,accessory Messy Hair
1459,accessory Luxurious Beard
146,type Male
146,accessory Mohawk
146,accessory Earring
146,accessory 2 attributes
1460,type Male
1460,accessory Messy Hair
1460,accessory 3D Glasses
1461,type Female
1461,accessory Clown Eyes Blue
1461,accessory Straight Hair
1465,type Male
1465,accessory Cigarette
1465,accessory Regular Shades
1465,accessory Mohawk Dark
1466,type Male
1466,accessory Clown Eyes Green
1466,accessory Stringy Hair
1468,type Female
1468,accessory Hot Lipstick
1468,accessory Straight Hair Dark
147,type Male
147,accessory Regular Shades
147,accessory Mohawk Thin
1470,type Female
1470,accessory Purple Lipstick
1470,accessory Mohawk Thin
1470,accessory Welding Goggles
1471,type Female
1471,accessory Cap
1471,accessory Blue Eye Shadow
1471,accessory 2 attributes
1472,type Male
1472,accessory Hoodie
1472,accessory Eye Mask
1473,type Male
1473,accessory Messy Hair
1473,accessory Earring
1473,accessory Chinstrap
1476,type Female
1476,accessory Earring
1476,accessory Dark Hair
1476,accessory Pipe
1479,type Female
1479,accessory VR
1479,accessory Crazy Hair
148,type Male
148,accessory Hoodie
1481,type Male
1481,accessory Mohawk Dark
1481,accessory Rosy Cheeks
1481,accessory 2 attributes
1482,type Male
1482,accessory Mohawk
1482,accessory Cigarette
1482,accessory 2 attributes
1484,type Male
1484,accessory Earring
1484,accessory Hoodie
1484,accessory Handlebars
1484,accessory 3 attributes
1486,type Male
1486,accessory Muttonchops
1486,accessory Big Shades
1486,accessory Mohawk Thin
1487,type Female
1487,accessory Black Lipstick
1487,accessory Frumpy Hair
1487,accessory 2 attributes
1489,type Female
1489,accessory Purple Lipstick
1489,accessory Earring
1489,accessory Wild White Hair
1489,accessory 3 attributes
149,type Male
149,accessory Messy Hair
149,accessory Big Shades
149,accessory Luxurious Beard
1490,type Male
1490,accessory Clown Eyes Green
1490,accessory Cap
1490,accessory Earring
1490,accessory 3 attributes
1492,type Male
1492,accessory Big Beard
1492,accessory VR
1492,accessory Police Cap
1492,accessory 3 attributes
1493,type Female
1493,accessory Mole
1493,accessory Cigarette
1493,accessory Regular Shades
1493,accessory Hot Lipstick
1493,accessory Blonde Bob
1495,type Female
1495,accessory Dark Hair
1495,accessory Hot Lipstick
1496,type Female
1496,accessory Blonde Short
1496,accessory Welding Goggles
1498,type Female
1498,accessory Earring
1498,accessory Big Shades
1498,accessory Crazy Hair
1498,accessory 3 attributes
1499,type Male
1499,accessory Spots
1499,accessory Crazy Hair
15,type Male
15,accessory Regular Shades
15,accessory Wild Hair
15,accessory Luxurious Beard
15,accessory 3 attributes
150,type Female
150,accessory Purple Lipstick
150,accessory Earring
1500,type Female
1500,accessory Hot Lipstick
1500,accessory Mohawk Thin
1500,accessory 2 attributes
1501,type Male
1501,accessory Shadow Beard
1501,accessory Police Cap
1502,type Male
1502,accessory Shaved Head
1502,accessory Eye Mask
1503,type Male
1503,accessory Shadow Beard
1503,accessory Horned Rim Glasses
1503,accessory Headband
1503,accessory 3 attributes
1504,type Female
1504,accessory Green Eye Shadow
1504,accessory Black Lipstick
1504,accessory Earring
1504,accessory Frumpy Hair
1504,accessory 4 attributes
1505,type Male
1505,accessory Cigarette
1505,accessory VR
1505,accessory Knitted Cap
1505,accessory 3 attributes
1506,type Male
1506,accessory Peak Spike
1506,accessory Handlebars
1506,accessory Medical Mask
1507,type Male
1507,accessory Earring
1507,accessory Smile
1507,accessory Cowboy Hat
1507,accessory 3 attributes
1509,type Male
1509,accessory Peak Spike
1509,accessory Nerd Glasses
1509,accessory Chinstrap
1509,accessory 3 attributes
151,type Male
151,accessory Stringy Hair
151,accessory VR
151,accessory 2 attributes
1510,type Male
1510,accessory Cap
1510,accessory 3D Glasses
1510,accessory 2 attributes
1511,type Male
1511,accessory Messy Hair
1511,accessory Goat
1512,type Female
1512,accessory Mole
1512,accessory Mohawk Thin
1512,accessory 2 attributes
1514,type Female
1514,accessory Regular Shades
1514,accessory Hot Lipstick
1514,accessory Pink With Hat
1515,type Male
1515,accessory VR
1515,accessory Mohawk Dark
1515,accessory Front Beard Dark
1516,type Male
1516,accessory Mole
1516,accessory Knitted Cap
1517,type Male
1517,accessory Earring
1517,accessory Knitted Cap
1517,accessory Small Shades
1518,type Male
1518,accessory Classic Shades
1518,accessory Knitted Cap
1518,accessory Mustache
152,type Male
152,accessory Clown Eyes Green
152,accessory Mohawk Dark
152,accessory 2 attributes
1520,accessory Clown Eyes Green
1520,type Female
1520,accessory Mohawk Dark
1520,accessory Medical Mask
1521,type Male
1521,accessory Mustache
1521,accessory Crazy Hair
1522,type Male
1522,accessory Muttonchops
1522,accessory Classic Shades
1522,accessory Purple Hair
1524,type Male
1524,accessory Earring
1524,accessory Frumpy Hair
1524,accessory 2 attributes
1525,type Male
1525,accessory Bandana
1525,accessory Small Shades
1525,accessory Normal Beard
1526,accessory Cap
1526,accessory Gold Chain
1526,accessory Eye Patch
1526,type Zombie
1526,accessory 3 attributes
1527,type Female
1527,accessory Mole
1527,accessory Black Lipstick
1527,accessory Half Shaved
1527,accessory 3 attributes
1528,type Male
1528,accessory Bandana
1528,accessory Front Beard Dark
1528,accessory 3D Glasses
1529,type Female
1529,accessory Pipe
1529,accessory Red Mohawk
153,type Male
153,accessory Cap
153,accessory Earring
153,accessory Eye Mask
153,accessory 3 attributes
1530,type Male
1530,accessory Eye Patch
1530,accessory Knitted Cap
1530,accessory 2 attributes
1531,type Male
1531,accessory Peak Spike
1531,accessory Regular Shades
1532,type Male
1532,accessory Nerd Glasses
