,image_id,trait_type,value
982,1272,accessory,VR
983,1272,accessory,Tassle Hat
984,1272,accessory,2 attributes
985,1273,type,Female
986,1273,accessory,Cigarette
987,1273,accessory,Dark Hair
988,1273,accessory,2 attributes
989,1274,type,Male
990,1274,accessory,Shadow Beard
991,1274,accessory,Regular Shades
992,1274,accessory,Top Hat
993,1275,type,Male
994,1275,accessory,Chinstrap
995,1275,accessory,Knitted Cap
996,1276,type,Female
997,1276,accessory,Messy Hair
998,1276,accessory,Black Lipstick
999,1276,accessory,Purple Eye Shadow
1000,1276,accessory,3 attributes
1001,1277,type,Female
1002,1277,accessory,Earring
1003,1277,accessory,Hot Lipstick
1004,1277,accessory,Mohawk Thin
1005,1278,type,Male
1006,1278,accessory,Mohawk Dark
1007,1278,accessory,Normal Beard Black
1008,1278,accessory,2 attributes
1009,1279,type,Male
1010,1279,accessory,Earring
1011,1279,accessory,Police Cap
1012,128,type,Male
1013,128,accessory,Mole
1014,128,accessory,Chinstrap
1015,128,accessory,Vape
1016,128,accessory,Police Cap
1017,1281,type,Male
1018,1281,accessory,Messy Hair
1019,1281,accessory,Cigarette
1020,1281,accessory,2 attributes
1021,1282,type,Male
1022,1282,accessory,Peak Spike
1023,1282,accessory,Big Shades
1024,1282,accessory,2 attributes
1025,1283,type,Male
1026,1283,accessory,Peak Spike
1027,1283,accessory,Earring
1028,1283,accessory,Eye Mask
1029,1283,accessory,Handlebars
1030,1284,type,Male
1031,1284,accessory,Big Shades
1032,1284,accessory,Mustache
1033,1284,accessory,Crazy Hair
1034,1285,type,Male
1035,1285,accessory,Earring
1036,1285,accessory,Regular Shades
1037,1285,accessory,Mustache
1038,1285,accessory,Top Hat
1039,1285,accessory,4 attributes
1040,1286,type,Male
1041,1286,accessory,Cigarette
1042,1286,accessory,Stringy Hair
1043,1287,type,Male
1044,1287,accessory,Cap
1045,1287,accessory,Silver Chain
1046,1287,accessory,2 attributes
1047,1288,type,Male
1048,1288,accessory,Cap Forward
1049,1288,accessory,Pipe
1050,1289,type,Female
1051,1289,accessory,Purple Lipstick
1052,1289,accessory,Eye Patch
1053,1289,accessory,Dark Hair
1054,129,type,Male
1055,129,accessory,Horned Rim Glasses
1056,129,accessory,Gold Chain
1057,129,accessory,Cigarette
1058,129,accessory,Cap Forward
1059,1290,type,Male
1060,1290,accessory,Shaved Head
1061,1290,accessory,Front Beard
1062,1291,type,Female
1063,1291,accessory,Nerd Glasses
1064,1291,accessory,Purple Lipstick
1065,1291,accessory,Frumpy Hair
1066,1291,accessory,3 attributes
1067,1293,type,Female
1068,1293,accessory,Green Eye Shadow
1069,1293,accessory,Pipe
1070,1293,accessory,Straight Hair Blonde
1071,1294,type,Male
1072,1294,accessory,Mole
1073,1294,accessory,Fedora
1074,1294,accessory,Front Beard Dark
1075,1295,type,Female
1076,1295,accessory,Black Lipstick
1077,1295,accessory,Stringy Hair
1078,1295,accessory,Earring
1079,1295,accessory,Clown Eyes Blue
1080,1296,type,Female
1081,1296,accessory,Earring
1082,1296,accessory,Wild Hair
1083,1296,accessory,Clown Eyes Blue
1084,1296,accessory,3 attributes
1085,1297,type,Male
1086,1297,accessory,Earring
1087,1297,accessory,Mohawk Dark
1088,1297,accessory,Small Shades
1089,130,type,Male
1090,130,accessory,Mohawk
1091,130,accessory,1 attributes
1092,1301,type,Male
1093,1301,accessory,Earring
1094,1301,accessory,Crazy Hair
1095,1301,accessory,2 attributes
1096,1302,type,Female
1097,1302,accessory,Classic Shades
1098,1302,accessory,Headband
1099,1305,type,Male
1100,1305,accessory,Shadow Beard
1101,1305,accessory,Fedora
1102,1306,type,Male
1103,1306,accessory,Stringy Hair
1104,1306,accessory,Earring
1105,1306,accessory,2 attributes
1106,1307,type,Male
1107,1307,accessory,Nerd Glasses
1108,1307,accessory,Stringy Hair
1109,1309,type,Male
1110,1309,accessory,Horned Rim Glasses
1111,1309,accessory,Chinstrap
1112,1309,accessory,Knitted Cap
1113,131,type,Female
1114,131,accessory,Hot Lipstick
1115,131,accessory,Straight Hair Dark
1116,131,accessory,2 attributes
1117,1310,type,Male
1118,1310,accessory,Classic Shades
1119,1310,accessory,Stringy Hair
1120,1310,accessory,Vape
1121,1311,type,Female
1122,1311,accessory,Messy Hair
1123,1311,accessory,Hot Lipstick
1124,1311,accessory,Spots
1125,1312,type,Male
1126,1312,accessory,Mole
1127,1312,accessory,Do-rag
1128,1312,accessory,Small Shades
1129,1313,type,Female
1130,1313,accessory,Cigarette
1131,1313,accessory,Wild Hair
1132,1313,accessory,2 attributes
1133,1314,type,Male
1134,1314,accessory,Earring
1135,1314,accessory,Bandana
1136,1314,accessory,Eye Mask
1137,1316,type,Male
1138,1316,accessory,Frumpy Hair
1139,1316,accessory,Front Beard Dark
1140,1317,type,Male
1141,1317,accessory,Eye Patch
1142,1317,accessory,Normal Beard Black
1143,1317,accessory,Police Cap
1144,1318,type,Female
1145,1318,accessory,Blue Eye Shadow
1146,1318,accessory,Straight Hair
1147,1318,accessory,Clown Nose
1148,1319,type,Male
1149,1319,accessory,Peak Spike
1150,1319,accessory,Luxurious Beard
1151,1319,accessory,2 attributes
1152,132,type,Male
1153,132,accessory,Mohawk Thin
1154,132,accessory,1 attributes
1155,1320,type,Male
1156,1320,accessory,Earring
1157,1320,accessory,Eye Mask
1158,1320,accessory,Mustache
1159,1320,accessory,Purple Hair
1160,1321,type,Male
1161,1321,accessory,Classic Shades
1162,1321,accessory,Shaved Head
1163,1321,accessory,2 attributes
1164,1322,type,Male
1165,1322,accessory,Mole
1166,1322,accessory,Earring
1167,1322,accessory,Shaved Head
1168,1322,accessory,3 attributes
1169,1323,type,Male
1170,1323,accessory,Mole
1171,1323,accessory,Wild Hair
1172,1324,type,Male
1173,1324,accessory,Earring
1174,1324,accessory,Regular Shades
1175,1324,accessory,Frumpy Hair
1176,1325,type,Male
1177,1325,accessory,Frumpy Hair
1178,1325,accessory,Big Shades
1179,1326,type,Male
1180,1326,accessory,Shaved Head
1181,1326,accessory,3D Glasses
1182,1327,type,Male
1183,1327,accessory,Chinstrap
1184,1327,accessory,Fedora
1185,1327,accessory,2 attributes
1186,1328,type,Female
1187,1328,accessory,Big Shades
1188,1328,accessory,Half Shaved
1189,1328,accessory,2 attributes
1190,1329,type,Female
1191,1329,accessory,Blonde Short
1192,1329,accessory,Mole
1193,1329,accessory,Regular Shades
1194,1329,accessory,3 attributes
1195,133,type,Male
1196,133,accessory,Chinstrap
1197,133,accessory,Purple Hair
1198,133,accessory,Pipe
1199,133,accessory,3 attributes
1200,1330,type,Male
1201,1330,accessory,Police Cap
1202,1332,type,Female
1203,1332,accessory,Earring
1204,1332,accessory,Crazy Hair
1205,1332,accessory,2 attributes
1206,1333,type,Female
1207,1333,accessory,Eye Patch
1208,1333,accessory,Silver Chain
1209,1333,accessory,Wild White Hair
1210,1333,accessory,3 attributes
1211,1334,type,Male
1212,1334,accessory,Eye Patch
1213,1334,accessory,Mohawk Thin
1214,1334,accessory,2 attributes
1215,1336,type,Male
1216,1336,accessory,Horned Rim Glasses
1217,1336,accessory,Frumpy Hair
1218,1336,accessory,Front Beard
1219,1337,type,Male
1220,1337,accessory,Bandana
1221,1337,accessory,Handlebars
1222,1339,type,Female
1223,1339,accessory,Green Eye Shadow
1224,1339,accessory,Black Lipstick
1225,1339,accessory,Stringy Hair
1226,1340,accessory,Clown Eyes Green
1227,1340,type,Female
1228,1340,accessory,Mohawk Dark
1229,1341,type,Female
1230,1341,accessory,Horned Rim Glasses
1231,1341,accessory,Wild Blonde
1232,1342,type,Female
1233,1342,accessory,Messy Hair
1234,1342,accessory,Black Lipstick
1235,1342,accessory,Cigarette
1236,1342,accessory,3 attributes
1237,1343,type,Male
1238,1343,accessory,Earring
1239,1343,accessory,Wild Hair
1240,1343,accessory,2 attributes
1241,1344,type,Male
1242,1344,accessory,Messy Hair
1243,1344,accessory,Mustache
1244,1345,type,Female
1245,1345,accessory,Mole
1246,1345,accessory,Stringy Hair
1247,1345,accessory,Clown Eyes Blue
1248,1348,type,Male
1249,1348,accessory,Earring
1250,1348,accessory,3D Glasses
1251,1348,accessory,Normal Beard Black
1252,1348,accessory,Crazy Hair
1253,1349,type,Male
1254,1349,accessory,Wild Hair
1255,1349,accessory,Mustache
1256,1349,accessory,2 attributes
1257,135,type,Male
1258,135,accessory,Cap Forward
1259,1350,type,Female
1260,1350,accessory,Black Lipstick
1261,1350,accessory,Stringy Hair
1262,1350,accessory,2 attributes
1263,1351,type,Male
1264,1351,accessory,Regular Shades
1265,1351,accessory,Knitted Cap
1266,1351,accessory,Silver Chain
1267,1351,accessory,Mustache
1268,1351,accessory,4 attributes
1269,1352,type,Female
1270,1352,accessory,Horned Rim Glasses
1271,1352,accessory,Half Shaved
1272,1353,type,Male
1273,1353,accessory,Nerd Glasses
1274,1353,accessory,Crazy Hair
1275,1353,accessory,2 attributes
1276,1354,type,Female
1277,1354,accessory,Regular Shades
1278,1354,accessory,Pigtails
1279,1355,type,Female
1280,1355,accessory,Blonde Bob
1281,1356,type,Male
1282,1356,accessory,Bandana
1283,1356,accessory,Eye Mask
1284,1357,type,Female
1285,1357,accessory,Mole
1286,1357,accessory,Classic Shades
1287,1357,accessory,Hot Lipstick
1288,1357,accessory,Straight Hair Dark
1289,1358,type,Male
1290,1358,accessory,Shadow Beard
1291,1358,accessory,Mohawk
1292,1358,accessory,Gold Chain
1293,1358,accessory,Earring
1294,1358,accessory,Vape
1295,136,type,Male
1296,136,accessory,Clown Eyes Green
1297,136,accessory,Shadow Beard
1298,136,accessory,Shaved Head
1299,136,accessory,3 attributes
1300,1360,type,Male
1301,1360,accessory,Cigarette
1302,1360,accessory,Stringy Hair
1303,1360,accessory,2 attributes
1304,1361,type,Male
1305,1361,accessory,Mohawk
1306,1361,accessory,3D Glasses
1307,1362,type,Male
1308,1362,accessory,Stringy Hair
1309,1362,accessory,Spots
1310,1363,type,Male
1311,1363,accessory,Horned Rim Glasses
1312,1363,accessory,Wild Hair
1313,1363,accessory,Front Beard
1314,1363,accessory,Spots
1315,1364,type,Female
1316,1364,accessory,Hot Lipstick
1317,1364,accessory,Pink With Hat
1318,1365,type,Male
1319,1365,accessory,VR
1320,1365,accessory,Mohawk Dark
1321,1365,accessory,Normal Beard
1322,1366,type,Male
1323,1366,accessory,Shadow Beard
1324,1366,accessory,Horned Rim Glasses
1325,1366,accessory,Earring
1326,1366,accessory,Frumpy Hair
1327,1366,accessory,4 attributes
1328,1367,type,Female
1329,1367,accessory,Purple Lipstick
1330,1367,accessory,Mohawk Dark
1331,1367,accessory,Welding Goggles
1332,1368,type,Male
1333,1368,accessory,Earring
1334,1368,accessory,Eye Patch
1335,1368,accessory,Knitted Cap
1336,1368,accessory,Normal Beard Black
1337,1368,accessory,4 attributes
1338,1369,type,Female
1339,1369,accessory,Knitted Cap
1340,1369,accessory,Clown Eyes Blue
1341,137,type,Male
1342,137,accessory,Messy Hair
1343,1370,type,Male
1344,1370,accessory,Messy Hair
1345,1370,accessory,Earring
1346,1370,accessory,Vape
1347,1370,accessory,Handlebars
1348,1371,type,Female
1349,1371,accessory,Blue Eye Shadow
1350,1371,accessory,Tiara
1351,1372,type,Female
1352,1372,accessory,Horned Rim Glasses
1353,1372,accessory,Dark Hair
1354,1373,type,Male
1355,1373,accessory,Classic Shades
1356,1373,accessory,Earring
1357,1373,accessory,Frumpy Hair
1358,1375,type,Male
1359,1375,accessory,Cigarette
1360,1375,accessory,Shaved Head
1361,1375,accessory,Eye Patch
1362,1375,accessory,3 attributes
1363,1376,type,Male
1364,1376,accessory,Messy Hair
1365,1376,accessory,Earring
1366,1376,accessory,Luxurious Beard
1367,1376,accessory,3 attributes
1368,1378,type,Male
1369,1378,accessory,Chinstrap
1370,1378,accessory,Wild Hair
1371,1379,type,Female
1372,1379,accessory,Purple Lipstick
1373,1379,accessory,Headband
1374,1379,accessory,Purple Eye Shadow
1375,138,type,Male
1376,138,accessory,Horned Rim Glasses
1377,138,accessory,Stringy Hair
1378,1381,type,Male
1379,1381,accessory,Stringy Hair
1380,1381,accessory,Front Beard
1381,1382,type,Female
1382,1382,accessory,Cigarette
1383,1382,accessory,Stringy Hair
1384,1382,accessory,Earring
1385,1382,accessory,Clown Nose
1386,1384,type,Male
1387,1384,accessory,Cigarette
1388,1384,accessory,Mohawk Thin
1389,1384,accessory,2 attributes
1390,1385,type,Male
1391,1385,accessory,Peak Spike
1392,1385,accessory,Goat
1393,1385,accessory,Small Shades
1394,1385,accessory,3 attributes
1395,1386,type,Female
1396,1386,accessory,Mole
1397,1386,accessory,Clown Nose
1398,1386,accessory,Tassle Hat
1399,1387,type,Male
1400,1387,accessory,Earring
1401,1387,accessory,Frumpy Hair
1402,1388,type,Female
1403,1388,accessory,Black Lipstick
1404,1388,accessory,Straight Hair
1405,1389,type,Female
1406,1389,accessory,Black Lipstick
1407,1389,accessory,VR
1408,1389,accessory,Straight Hair Blonde
1409,1390,type,Female
1410,1390,accessory,Earring
1411,1390,accessory,Blue Eye Shadow
1412,1390,accessory,Blonde Bob
1413,1391,type,Male
1414,1391,accessory,Eye Patch
1415,1391,accessory,Hoodie
1416,1391,accessory,Clown Nose
1417,1392,type,Female
1418,1392,accessory,Classic Shades
1419,1392,accessory,Stringy Hair
1420,1393,type,Male
1421,1393,accessory,Big Shades
1422,1393,accessory,Mohawk Thin
1423,1393,accessory,Normal Beard
1424,1393,accessory,Medical Mask
1425,1393,accessory,4 attributes
1426,1394,type,Male
1427,1394,accessory,Peak Spike
1428,1394,accessory,Cigarette
1429,1394,accessory,2 attributes
1430,1395,type,Male
1431,1395,accessory,Mohawk
1432,1395,accessory,Luxurious Beard
1433,1398,type,Male
1434,1398,accessory,Shadow Beard
1435,1398,accessory,Bandana
1436,1398,accessory,Spots
1437,1399,type,Female
1438,1399,accessory,Black Lipstick
1439,1399,accessory,Earring
1440,1399,accessory,Wild Hair
1441,1399,accessory,3 attributes
1442,14,type,Female
1443,14,accessory,Hot Lipstick
1444,14,accessory,Pipe
1445,14,accessory,Pilot Helmet
1446,140,type,Female
1447,140,accessory,Hot Lipstick
1448,140,accessory,1 attributes
1449,1400,type,Male
1450,1400,accessory,Mole
1451,1400,accessory,Chinstrap
1452,1400,accessory,Knitted Cap
1453,1400,accessory,Eye Mask
1454,1401,type,Male
1455,1401,accessory,Peak Spike
1456,1401,accessory,Normal Beard
1457,1401,accessory,2 attributes
1458,1402,type,Male
1459,1402,accessory,Shadow Beard
1460,1402,accessory,Knitted Cap
1461,1402,accessory,Clown Eyes Blue
1462,1402,accessory,3 attributes
1463,1403,type,Male
1464,1403,accessory,Stringy Hair
1465,1403,accessory,Small Shades
1466,1403,accessory,2 attributes
1467,1404,type,Male
1468,1404,accessory,Do-rag
1469,1404,accessory,Handlebars
1470,1404,accessory,2 attributes
1471,1406,type,Male
1472,1406,accessory,Front Beard
1473,1406,accessory,Cap Forward
1474,1406,accessory,2 attributes
1475,1407,type,Male
1476,1407,accessory,Mohawk
1477,1407,accessory,Medical Mask
1478,1407,accessory,2 attributes
1479,1408,type,Male
1480,1408,accessory,Nerd Glasses
1481,1408,accessory,Mohawk
1482,1408,accessory,2 attributes
1483,1409,type,Male
1484,1409,accessory,Earring
1485,1409,accessory,Police Cap
1486,1410,type,Female
1487,1410,accessory,Mohawk
1488,1410,accessory,Black Lipstick
1489,1411,type,Female
1490,1411,accessory,Regular Shades
1491,1411,accessory,Blonde Bob
1492,1412,type,Male
1493,1412,accessory,Messy Hair
1494,1412,accessory,Chinstrap
1495,1412,accessory,Small Shades
1496,1413,type,Female
1497,1413,accessory,Black Lipstick
1498,1413,accessory,Cigarette
1499,1413,accessory,Frumpy Hair
1500,1414,type,Female
1501,1414,accessory,Earring
1502,1414,accessory,Clown Eyes Blue
1503,1414,accessory,Blonde Bob
1504,1415,type,Female
1505,1415,accessory,Cap
1506,1415,accessory,Black Lipstick
1507,1415,accessory,Clown Eyes Blue
1508,1417,type,Female
1509,1417,accessory,Classic Shades
1510,1417,accessory,Stringy Hair
1511,1417,accessory,2 attributes
1512,1418,type,Female
1513,1418,accessory,Black Lipstick
1514,1418,accessory,Regular Shades
1515,1418,accessory,Frumpy Hair
1516,142,type,Male
1517,142,accessory,Mohawk
1518,142,accessory,Regular Shades
1519,142,accessory,2 attributes
1520,1421,type,Male
1521,1421,accessory,Big Shades
1522,1421,accessory,Purple Hair
1523,1422,type,Male
1524,1422,accessory,Clown Eyes Blue
1525,1422,accessory,Hoodie
1526,1422,accessory,Pipe
1527,1423,type,Male
1528,1423,accessory,Mohawk Thin
1529,1423,accessory,Small Shades
1530,1423,accessory,2 attributes
1531,1425,type,Male
1532,1425,accessory,Vampire Hair
1533,1425,accessory,Chinstrap
1534,1425,accessory,Smile
1535,1425,accessory,3 attributes
1536,1426,type,Female
1537,1426,accessory,Stringy Hair
1538,1426,accessory,Medical Mask
1539,1427,type,Female
1540,1427,accessory,Cigarette
1541,1427,accessory,Bandana
1542,1428,type,Female
1543,1428,accessory,Blonde Short
1544,1428,accessory,Clown Eyes Blue
1545,1429,type,Male
1546,1429,accessory,Peak Spike
1547,1429,accessory,Frown
1548,143,type,Male
1549,143,accessory,Horned Rim Glasses
1550,143,accessory,Beanie
1551,143,accessory,2 attributes
1552,1431,type,Male
1553,1431,accessory,Mohawk
1554,1431,accessory,Luxurious Beard
1555,1431,accessory,Eye Mask
1556,1432,type,Male
1557,1432,accessory,Big Shades
1558,1432,accessory,Do-rag
1559,1433,type,Female
1560,1433,accessory,Gold Chain
1561,1433,accessory,Pilot Helmet
1562,1433,accessory,2 attributes
1563,1434,type,Female
1564,1434,accessory,Earring
1565,1434,accessory,Eye Patch
1566,1434,accessory,Straight Hair Blonde
1567,1435,type,Male
1568,1435,accessory,Clown Eyes Green
1569,1435,accessory,Muttonchops
1570,1435,accessory,Earring
1571,1435,accessory,Headband
1572,1436,type,Male
1573,1436,accessory,Mohawk
1574,1436,accessory,Mole
1575,1436,accessory,2 attributes
1576,1437,type,Male
1577,1437,accessory,Wild Hair
1578,1437,accessory,Goat
1579,1438,type,Female
1580,1438,accessory,Pilot Helmet
1581,1438,accessory,1 attributes
1582,1439,type,Male
1583,1439,accessory,Muttonchops
1584,1439,accessory,Stringy Hair
1585,1439,accessory,Earring
1586,1439,accessory,3D Glasses
1587,1439,accessory,4 attributes
1588,144,type,Male
1589,144,accessory,Cigarette
1590,144,accessory,Frumpy Hair
1591,144,accessory,Luxurious Beard
1592,1440,type,Male
1593,1440,accessory,Earring
1594,1440,accessory,Headband
1595,1442,type,Female
1596,1442,accessory,Earring
1597,1442,accessory,Eye Mask
1598,1442,accessory,Crazy Hair
1599,1443,type,Male
1600,1443,accessory,Cap
1601,1443,accessory,Small Shades
1602,1444,type,Female
1603,1444,accessory,Classic Shades
1604,1444,accessory,Bandana
1605,1445,type,Male
1606,1445,accessory,Headband
1607,1445,accessory,Front Beard Dark
1608,1447,type,Male
1609,1447,accessory,Cigarette
